MQ2,MQ3,MQ4,MQ6,MQ7,MQ8,MQ135,target
0.55902,0.70677,1.07378,0.55052,0.65527,1.6943,0.7744,healthy
0.55852,0.70502,1.07141,0.55077,0.65452,1.69405,0.7744,healthy
0.55839,0.7049,1.07103,0.55102,0.65439,1.69543,0.77565,healthy
0.55852,0.7059,1.07178,0.55052,0.65239,1.6918,0.77515,healthy
0.55602,0.70465,1.07041,0.55064,0.65177,1.69418,0.77477,healthy
0.55789,0.70502,1.07141,0.55052,0.65164,1.69055,0.77315,healthy
0.55639,0.70365,1.06853,0.55077,0.65252,1.68955,0.7729,healthy
0.55664,0.70352,1.06903,0.55052,0.65064,1.6923,0.77202,healthy
0.55677,0.70465,1.06966,0.55052,0.65202,1.68968,0.77202,healthy
0.55539,0.70352,1.06728,0.55089,0.64839,1.68793,0.77127,healthy
0.55627,0.7034,1.06816,0.55064,0.65102,1.69293,0.77427,healthy
0.55614,0.70402,1.06966,0.55064,0.65039,1.6923,0.7719,healthy
0.55564,0.70402,1.06928,0.55077,0.65139,1.6893,0.76727,healthy
0.55452,0.7029,1.06716,0.55064,0.65114,1.6893,0.77202,healthy
0.55427,0.70252,1.06728,0.55027,0.65064,1.69055,0.77265,healthy
0.55439,0.70377,1.06866,0.55089,0.65052,1.68805,0.77165,healthy
0.55377,0.70327,1.06803,0.55077,0.64914,1.68805,0.77227,healthy
0.55277,0.70315,1.06778,0.55102,0.65002,1.68893,0.77127,healthy
0.55252,0.70165,1.06503,0.55064,0.64927,1.6898,0.7719,healthy
0.55177,0.69977,1.06516,0.55064,0.64939,1.68768,0.77215,healthy
0.55214,0.6994,1.06528,0.55077,0.64814,1.68705,0.77202,healthy
0.55264,0.70302,1.06791,0.55064,0.64989,1.6878,0.77102,healthy
0.55164,0.70165,1.06528,0.55039,0.64939,1.6873,0.77027,healthy
0.55064,0.70152,1.06541,0.55039,0.64864,1.6893,0.77202,healthy
0.55164,0.7014,1.06491,0.55102,0.64764,1.68805,0.77015,healthy
0.55102,0.7009,1.06478,0.55052,0.64864,1.6893,0.77052,healthy
0.55102,0.7009,1.06216,0.55064,0.64727,1.68718,0.77177,healthy
0.55102,0.70215,1.06628,0.55089,0.64677,1.68593,0.77115,healthy
0.55027,0.69977,1.06328,0.55077,0.64702,1.68805,0.77102,healthy
0.54764,0.70027,1.06391,0.55077,0.64639,1.68443,0.77102,healthy
0.54814,0.70165,1.06566,0.55077,0.64627,1.67993,0.76927,healthy
0.54927,0.70002,1.06353,0.55039,0.64577,1.68693,0.76927,healthy
0.54752,0.70165,1.06491,0.55077,0.64714,1.68405,0.76952,healthy
0.54789,0.70015,1.06303,0.55064,0.64539,1.68668,0.77015,healthy
0.54852,0.69965,1.06253,0.55064,0.64502,1.6863,0.7694,healthy
0.54689,0.69877,1.06141,0.55127,0.64577,1.68318,0.76927,healthy
0.54639,0.6989,1.06103,0.55077,0.64414,1.68393,0.76902,healthy
0.54702,0.6999,1.06303,0.55077,0.64364,1.68318,0.7684,healthy
0.54514,0.6994,1.06216,0.55089,0.64377,1.68368,0.76665,healthy
0.54514,0.69802,1.05966,0.55102,0.64327,1.68343,0.76802,healthy
0.54439,0.69777,1.05941,0.55077,0.64377,1.68168,0.7659,healthy
0.54414,0.69752,1.05891,0.55089,0.64239,1.68268,0.76677,healthy
0.54377,0.69752,1.05853,0.55089,0.64327,1.68268,0.76652,healthy
0.54439,0.69915,1.06103,0.55089,0.64352,1.6798,0.76565,healthy
0.54414,0.69765,1.05866,0.55077,0.64089,1.67918,0.76502,healthy
0.54339,0.6974,1.05816,0.55077,0.64214,1.68205,0.76665,healthy
0.54377,0.69715,1.05866,0.55089,0.64102,1.67468,0.76615,healthy
0.54239,0.69677,1.05766,0.55064,0.64039,1.68093,0.7659,healthy
0.53689,0.68715,1.05628,0.55027,0.64014,1.6803,0.7654,healthy
0.54189,0.69702,1.05753,0.55102,0.63952,1.68005,0.7634,healthy
0.54127,0.69602,1.05566,0.55089,0.63927,1.67968,0.76427,healthy
0.54052,0.69577,1.05528,0.55077,0.64027,1.67705,0.76277,healthy
0.54127,0.69677,1.05691,0.55127,0.63852,1.67555,0.76215,healthy
0.54064,0.69565,1.05516,0.55127,0.63877,1.67518,0.76177,healthy
0.53977,0.69552,1.05453,0.55114,0.63952,1.67793,0.76227,healthy
0.53914,0.69615,1.05578,0.55089,0.63689,1.67305,0.7614,healthy
0.53889,0.69627,1.05541,0.55077,0.63839,1.67443,0.76127,healthy
0.53927,0.6959,1.05391,0.55114,0.63827,1.67405,0.76065,healthy
0.53902,0.69565,1.05428,0.55052,0.63639,1.67455,0.76165,healthy
0.53789,0.69527,1.05403,0.55077,0.63627,1.67343,0.76015,healthy
0.53652,0.6954,1.05403,0.55089,0.63752,1.67343,0.7599,healthy
0.53827,0.69427,1.05191,0.55077,0.63614,1.6763,0.76102,healthy
0.53902,0.69415,1.05178,0.55089,0.63639,1.67518,0.7619,healthy
0.54014,0.6954,1.05303,0.55077,0.63614,1.67693,0.76215,healthy
0.53977,0.69402,1.05128,0.55089,0.63777,1.67418,0.7619,healthy
0.54002,0.6949,1.05191,0.55102,0.63827,1.67793,0.76252,healthy
0.54089,0.6959,1.05316,0.55077,0.63827,1.67818,0.7614,healthy
0.54177,0.69652,1.05366,0.55114,0.63702,1.6748,0.76102,healthy
0.54277,0.69715,1.05341,0.55102,0.63714,1.67443,0.7609,healthy
0.54252,0.69715,1.05366,0.55052,0.63714,1.67555,0.76065,healthy
0.54227,0.69565,1.05141,0.55077,0.63814,1.67743,0.76202,healthy
0.54189,0.69615,1.05153,0.55077,0.63552,1.67818,0.75765,healthy
0.54114,0.69552,1.05153,0.55114,0.63752,1.6753,0.76027,healthy
0.54039,0.6969,1.05303,0.55102,0.63727,1.67518,0.7599,healthy
0.54064,0.6969,1.05291,0.55127,0.63702,1.67543,0.75915,healthy
0.53889,0.6969,1.05303,0.55089,0.63627,1.67543,0.75977,healthy
0.53914,0.69602,1.05166,0.55102,0.63689,1.6758,0.75977,healthy
0.53789,0.69627,1.05241,0.55089,0.63639,1.67805,0.75977,healthy
0.53639,0.6949,1.04841,0.55064,0.63514,1.67805,0.76002,healthy
0.53614,0.69502,1.05053,0.55089,0.63577,1.67518,0.76052,healthy
0.53527,0.69402,1.04978,0.55089,0.63402,1.67755,0.76015,healthy
0.53527,0.6934,1.04953,0.55102,0.63389,1.67755,0.7599,healthy
0.53389,0.69315,1.04903,0.55052,0.63452,1.6763,0.7594,healthy
0.53339,0.69402,1.05016,0.55077,0.63377,1.67568,0.75915,healthy
0.53252,0.69177,1.04841,0.55077,0.63377,1.67605,0.7589,healthy
0.53177,0.69177,1.04791,0.55052,0.63352,1.67505,0.7589,healthy
0.53139,0.6929,1.05003,0.55039,0.63302,1.67468,0.7584,healthy
0.53114,0.69315,1.04991,0.55089,0.63452,1.67343,0.7589,healthy
0.52952,0.6909,1.04903,0.55102,0.63477,1.6753,0.75802,healthy
0.52914,0.6904,1.04903,0.55139,0.63502,1.67255,0.75765,healthy
0.52914,0.69177,1.04891,0.55102,0.63414,1.6728,0.75765,healthy
0.52914,0.6914,1.04916,0.55077,0.63564,1.67305,0.75777,healthy
0.52789,0.6909,1.04878,0.55089,0.63564,1.67305,0.75702,healthy
0.52752,0.6899,1.04741,0.55089,0.63614,1.67568,0.75802,healthy
0.52789,0.68927,1.04691,0.55077,0.63564,1.67618,0.75827,healthy
0.52789,0.6904,1.04891,0.55089,0.63602,1.67318,0.75777,healthy
0.52739,0.6889,1.04741,0.55139,0.63689,1.6723,0.75765,healthy
0.52702,0.68902,1.04703,0.55052,0.63727,1.6773,0.75915,healthy
0.52627,0.69065,1.04853,0.55102,0.63889,1.6743,0.75952,healthy
0.52689,0.69002,1.04928,0.55077,0.63889,1.67368,0.75815,healthy
0.52652,0.6889,1.04916,0.55089,0.63864,1.67555,0.76002,healthy
0.52514,0.68852,1.04828,0.55039,0.63952,1.67418,0.75977,healthy
0.52564,0.68802,1.04916,0.55127,0.63927,1.67405,0.75915,healthy
0.52539,0.68677,1.04678,0.55089,0.63927,1.66755,0.7599,healthy
0.52514,0.6884,1.04903,0.55052,0.64102,1.67355,0.75865,healthy
0.52414,0.68565,1.04803,0.55102,0.64189,1.67443,0.75902,healthy
0.52427,0.6879,1.04878,0.55114,0.64077,1.6743,0.75915,healthy
0.52439,0.6874,1.04841,0.55089,0.64277,1.67468,0.75927,healthy
0.52427,0.68777,1.04916,0.55139,0.64189,1.67718,0.76102,healthy
0.52389,0.68802,1.04866,0.55102,0.64327,1.6748,0.76002,healthy
0.52364,0.68752,1.04903,0.55127,0.64314,1.67468,0.75977,healthy
0.52289,0.6869,1.04778,0.55114,0.64127,1.6748,0.76015,healthy
0.52352,0.68702,1.04878,0.55114,0.64364,1.67743,0.75902,healthy
0.52339,0.68677,1.04828,0.55152,0.64552,1.67493,0.76002,healthy
0.52264,0.6864,1.04866,0.55114,0.64589,1.67518,0.76015,healthy
0.52252,0.6849,1.04716,0.55077,0.64502,1.67805,0.76165,healthy
0.52314,0.68602,1.04903,0.55052,0.64564,1.67705,0.76165,healthy
0.52314,0.68515,1.04691,0.55139,0.64602,1.6748,0.76177,healthy
0.52214,0.68615,1.04916,0.55127,0.64652,1.67718,0.76115,healthy
0.52202,0.68465,1.04666,0.55152,0.64527,1.6778,0.76152,healthy
0.52314,0.6859,1.04853,0.55052,0.64727,1.67855,0.7574,healthy
0.52264,0.68577,1.04878,0.55102,0.64889,1.6753,0.7604,healthy
0.52102,0.6854,1.04841,0.55102,0.64902,1.67405,0.76077,healthy
0.52102,0.68365,1.04653,0.55089,0.64927,1.67755,0.76165,healthy
0.52152,0.68365,1.04678,0.55127,0.64839,1.67718,0.76202,healthy
0.52039,0.6829,1.04616,0.55089,0.64989,1.67518,0.76227,healthy
0.53727,0.6924,1.06216,0.55114,0.6589,1.71643,0.78702,azotemic
0.53889,0.69452,1.06441,0.55127,0.65514,1.72293,0.7889,azotemic
0.54039,0.69677,1.06516,0.55102,0.65414,1.7293,0.79165,azotemic
0.54189,0.69902,1.06803,0.55077,0.65114,1.73855,0.79427,azotemic
0.54539,0.70152,1.06991,0.55127,0.65002,1.74655,0.79727,azotemic
0.54602,0.70502,1.07303,0.55127,0.65002,1.7523,0.79865,azotemic
0.54864,0.70777,1.07478,0.55164,0.64877,1.76068,0.80327,azotemic
0.55064,0.70865,1.07403,0.55127,0.64814,1.77155,0.8069,azotemic
0.55314,0.71215,1.07778,0.55127,0.64677,1.77943,0.8099,azotemic
0.55552,0.71427,1.07878,0.55127,0.64814,1.79068,0.81415,azotemic
0.55689,0.7154,1.08041,0.55089,0.64777,1.79843,0.8179,azotemic
0.55927,0.71627,1.08053,0.55089,0.64777,1.80681,0.82165,azotemic
0.56289,0.71877,1.08178,0.55114,0.64777,1.81518,0.82553,azotemic
0.56464,0.72177,1.07978,0.55102,0.64827,1.82431,0.83015,azotemic
0.56739,0.72177,1.08466,0.55089,0.64877,1.83606,0.8339,azotemic
0.57002,0.7234,1.08666,0.55077,0.64927,1.84556,0.83828,azotemic
0.57239,0.72677,1.08991,0.55139,0.65002,1.85443,0.84203,azotemic
0.57389,0.72702,1.08966,0.55089,0.65152,1.86318,0.84578,azotemic
0.57739,0.7284,1.09116,0.55089,0.65202,1.86981,0.8499,azotemic
0.58027,0.73152,1.09516,0.55089,0.65302,1.87781,0.85365,azotemic
0.58314,0.7319,1.09491,0.55139,0.65427,1.88868,0.8574,azotemic
0.58477,0.7344,1.09841,0.55114,0.65527,1.88993,0.85778,azotemic
0.58677,0.73577,1.09916,0.55127,0.65777,1.89756,0.8609,azotemic
0.59027,0.73615,1.10166,0.55102,0.65752,1.90756,0.86653,azotemic
0.59264,0.73865,1.10441,0.55114,0.66077,1.91331,0.86778,azotemic
0.59252,0.7399,1.10591,0.55152,0.6619,1.91881,0.8704,azotemic
0.59814,0.74115,1.10791,0.55089,0.6619,1.92943,0.87415,azotemic
0.60114,0.7414,1.10941,0.55152,0.66165,1.93181,0.87003,azotemic
0.60439,0.74252,1.10978,0.55139,0.66515,1.94193,0.88128,azotemic
0.60714,0.74377,1.11153,0.55127,0.66677,1.94393,0.8844,azotemic
0.60927,0.74577,1.11541,0.55102,0.66802,1.95231,0.8869,azotemic
0.61239,0.7474,1.11728,0.55152,0.66952,1.95381,0.88728,azotemic
0.61339,0.74827,1.11878,0.55114,0.6724,1.95856,0.88715,azotemic
0.61627,0.7494,1.12053,0.55114,0.67377,1.96518,0.8924,azotemic
0.61914,0.74977,1.12116,0.55139,0.67527,1.96694,0.89415,azotemic
0.61764,0.7464,1.11503,0.55127,0.67602,1.97531,0.8974,azotemic
0.62427,0.75115,1.12341,0.55114,0.6784,1.97969,0.8994,azotemic
0.62789,0.7534,1.12678,0.55127,0.67902,1.98019,0.9029,azotemic
0.63114,0.75415,1.12891,0.55127,0.67852,1.98419,0.90303,azotemic
0.63352,0.75515,1.12953,0.55114,0.68377,1.98944,0.90578,azotemic
0.63752,0.75702,1.13253,0.55089,0.6839,1.99631,0.90815,azotemic
0.63777,0.75665,1.13366,0.55127,0.68565,1.99444,0.9109,azotemic
0.64314,0.7574,1.13328,0.55102,0.68715,2.00344,0.9139,azotemic
0.64427,0.7594,1.13641,0.55139,0.68852,2.00494,0.91315,azotemic
0.64727,0.76015,1.13816,0.55127,0.6914,1.99144,0.91453,azotemic
0.64914,0.76127,1.13953,0.55127,0.69265,2.00819,0.91665,azotemic
0.65289,0.76027,1.13916,0.55114,0.69265,1.99444,0.91853,azotemic
0.65565,0.76227,1.14153,0.55189,0.69515,2.01419,0.92115,azotemic
0.65902,0.76265,1.14228,0.55139,0.69602,2.02019,0.92353,azotemic
0.66202,0.7639,1.14441,0.55102,0.69915,2.01969,0.92315,azotemic
0.66315,0.76452,1.14541,0.55102,0.7004,2.02169,0.92503,azotemic
0.66815,0.76402,1.14528,0.55164,0.70015,2.02431,0.9299,azotemic
0.67252,0.7644,1.14729,0.55139,0.7029,2.02719,0.93078,azotemic
0.67027,0.76465,1.14754,0.55152,0.70027,2.01706,0.93278,azotemic
0.6774,0.76702,1.15016,0.55139,0.7064,2.03606,0.93378,azotemic
0.68227,0.76765,1.15179,0.55089,0.71077,2.03619,0.9344,azotemic
0.68002,0.7674,1.15154,0.55102,0.71077,2.04106,0.93803,azotemic
0.68727,0.7684,1.15229,0.55164,0.7144,2.03994,0.94003,azotemic
0.69052,0.76952,1.15429,0.55164,0.71365,2.04769,0.94178,azotemic
0.69027,0.7704,1.15754,0.55139,0.71777,2.04506,0.9409,azotemic
0.69502,0.76615,1.15441,0.55127,0.71715,2.04256,0.94165,azotemic
0.69977,0.77077,1.15804,0.55152,0.7204,2.05281,0.94428,azotemic
0.70352,0.77052,1.15829,0.55139,0.72052,2.05144,0.94703,azotemic
0.70715,0.7709,1.16179,0.55152,0.72615,2.05769,0.94853,azotemic
0.71102,0.77315,1.16204,0.55139,0.72702,2.06006,0.95103,azotemic
0.71365,0.77552,1.16554,0.55139,0.72865,2.06131,0.95203,azotemic
0.71552,0.77602,1.16666,0.55152,0.7314,2.06219,0.95278,azotemic
0.72015,0.77577,1.16641,0.55139,0.73377,2.06619,0.95665,azotemic
0.72602,0.77827,1.16929,0.55152,0.73877,2.06681,0.9579,azotemic
0.73152,0.77927,1.17004,0.55139,0.74127,2.07406,0.96215,azotemic
0.73715,0.78052,1.17291,0.55127,0.7459,2.07706,0.9649,azotemic
0.73965,0.78165,1.17366,0.55114,0.74965,2.07931,0.96753,azotemic
0.74227,0.78252,1.17529,0.55139,0.75027,2.08019,0.96853,azotemic
0.7449,0.78202,1.17666,0.55164,0.75277,2.07656,0.96703,azotemic
0.74665,0.78202,1.17754,0.55139,0.75165,2.08019,0.96828,azotemic
0.75065,0.78165,1.17829,0.55102,0.75065,2.07756,0.96753,azotemic
0.75065,0.78302,1.18104,0.55114,0.75052,2.07094,0.9674,azotemic
1.12803,1.09928,1.34692,0.56452,0.88415,1.92993,1.49805,healthy
1.12841,1.10103,1.35017,0.56427,0.86753,1.91443,1.46654,healthy
1.11391,1.08791,1.33679,0.56414,0.87478,1.90493,1.4778,healthy
1.12528,1.10028,1.34829,0.56289,0.88553,1.92693,1.49292,healthy
1.12491,1.10078,1.34892,0.56389,0.8854,1.92993,1.49717,healthy
1.11478,1.07791,1.32192,0.56377,0.87503,1.90518,1.47817,healthy
1.11091,1.08841,1.33467,0.56439,0.87103,1.90493,1.49067,healthy
1.12253,1.10191,1.34904,0.56414,0.8834,1.92481,1.49105,healthy
1.12341,1.10066,1.34867,0.56339,0.88278,1.92906,1.49292,healthy
1.12241,1.10103,1.34992,0.56252,0.88428,1.93156,1.49705,healthy
1.10803,1.08928,1.33492,0.56477,0.87215,1.90968,1.48017,healthy
1.11791,1.09866,1.34729,0.56402,0.88165,1.92343,1.49242,healthy
1.11716,1.10178,1.35179,0.56414,0.8804,1.92393,1.49242,healthy
1.11641,1.10253,1.35217,0.56364,0.8734,1.91081,1.46229,healthy
1.10191,1.08653,1.33354,0.56477,0.8694,1.90268,1.47742,healthy
1.11178,1.10003,1.34842,0.56439,0.8794,1.92193,1.48967,healthy
1.11416,1.10141,1.34992,0.56364,0.87903,1.92443,1.49467,healthy
1.11353,1.10016,1.34804,0.56439,0.87265,1.88231,1.48292,healthy
1.09703,1.08628,1.33292,0.56377,0.8674,1.90443,1.47104,healthy
1.10766,1.09978,1.34779,0.56289,0.87615,1.92043,1.49205,healthy
1.10928,1.10003,1.34854,0.56389,0.87715,1.92331,1.48942,healthy
1.10916,1.10053,1.34804,0.56339,0.8784,1.92293,1.4928,healthy
1.09478,1.08578,1.33179,0.56427,0.86703,1.90468,1.4748,healthy
1.10128,1.09678,1.34529,0.56327,0.87403,1.91806,1.48667,healthy
1.10528,1.09816,1.34504,0.56414,0.87665,1.91956,1.4893,healthy
1.10428,1.09778,1.34704,0.56377,0.87653,1.92581,1.49167,healthy
1.08941,1.08303,1.32929,0.56439,0.8659,1.90231,1.4748,healthy
1.09728,1.09516,1.34567,0.56314,0.87453,1.91706,1.4858,healthy
1.10028,1.09366,1.34304,0.56239,0.8739,1.92243,1.48705,healthy
1.09703,1.09441,1.34479,0.56377,0.87678,1.92393,1.47542,healthy
1.08378,1.08191,1.32904,0.56339,0.86403,1.89793,1.47092,healthy
1.08278,1.08228,1.32667,0.56452,0.8619,1.91406,1.4853,healthy
1.09328,1.09241,1.34054,0.56327,0.87478,1.91718,1.4878,healthy
1.09303,1.09478,1.34529,0.56389,0.87528,1.91756,1.48505,healthy
1.07978,1.08003,1.32954,0.56339,0.86378,1.90081,1.47142,healthy
1.07803,1.09028,1.33979,0.56364,0.86928,1.91231,1.4818,healthy
1.09091,1.08941,1.34254,0.56277,0.87078,1.91918,1.48655,healthy
1.08928,1.09241,1.34404,0.56339,0.87278,1.91606,1.48455,healthy
1.07766,1.08116,1.32867,0.56389,0.8614,1.89518,1.46642,healthy
1.08603,1.08853,1.33992,0.56277,0.86803,1.91218,1.48467,healthy
1.08516,1.08853,1.33992,0.56352,0.87228,1.91581,1.48492,healthy
1.07978,1.09166,1.34254,0.56352,0.87278,1.91581,1.48217,healthy
1.08691,1.09253,1.34329,0.56452,0.86603,1.87218,1.47154,healthy
1.07266,1.07691,1.32504,0.56364,0.85903,1.89468,1.46542,healthy
1.08428,1.08803,1.33829,0.56289,0.86865,1.91093,1.4803,healthy
1.08416,1.08928,1.34117,0.56277,0.8694,1.91381,1.4843,healthy
1.07091,1.07703,1.28704,0.56402,0.85978,1.89231,1.46654,healthy
1.06691,1.07453,1.32467,0.56389,0.85865,1.88706,1.45754,healthy
1.07766,1.08653,1.33754,0.56352,0.86765,1.90281,1.4798,healthy
1.08053,1.08728,1.33942,0.56389,0.86828,1.91143,1.47942,healthy
1.05341,1.06316,1.32392,0.56364,0.85553,1.89618,1.46542,healthy
1.06403,1.07191,1.31842,0.56327,0.86378,1.90656,1.47817,healthy
1.07803,1.08328,1.33604,0.56239,0.86603,1.90931,1.47905,healthy
1.07791,1.08328,1.33542,0.56264,0.86703,1.91156,1.4783,healthy
1.07678,1.08516,1.33692,0.56352,0.86753,1.89781,1.44629,healthy
1.06016,1.07178,1.32204,0.56414,0.85703,1.88731,1.45917,healthy
1.07228,1.08066,1.33429,0.56352,0.86565,1.90668,1.4753,healthy
1.07328,1.08091,1.33242,0.56314,0.86653,1.91181,1.47354,healthy
1.07128,1.08128,1.33392,0.56327,0.86728,1.89868,1.46404,healthy
1.05578,1.06953,1.31879,0.56402,0.85453,1.88568,1.45717,healthy
1.06741,1.07816,1.32917,0.56227,0.86528,1.91118,1.47417,healthy
1.06666,1.07841,1.33167,0.56327,0.86603,1.90668,1.47229,healthy
1.04241,1.05003,1.32342,0.56352,0.84603,1.86931,1.45604,healthy
1.05291,1.06528,1.31454,0.56402,0.8529,1.88868,1.45729,healthy
1.06303,1.07766,1.33029,0.56352,0.86278,1.90518,1.46917,healthy
1.06353,1.07841,1.33217,0.56402,0.85803,1.89093,1.47167,healthy
1.06503,1.07903,1.33367,0.56364,0.86365,1.90556,1.47129,healthy
1.05091,1.06653,1.31354,0.56364,0.85153,1.88731,1.45429,healthy
1.05928,1.07578,1.32867,0.56252,0.8599,1.90356,1.46717,healthy
1.06166,1.07516,1.32979,0.56314,0.8624,1.89743,1.47117,healthy
1.05866,1.07466,1.32792,0.56377,0.86428,1.90431,1.46892,healthy
1.04616,1.06403,1.31542,0.56452,0.85315,1.88506,1.45392,healthy
1.05616,1.07428,1.32867,0.56389,0.86115,1.90293,1.45954,healthy
1.05628,1.07328,1.32642,0.56339,0.86428,1.90518,1.47004,healthy
1.05591,1.07566,1.32667,0.56289,0.86503,1.90768,1.46767,healthy
1.04766,1.06391,1.31454,0.56339,0.8539,1.87006,1.45167,healthy
1.04353,1.06516,1.32642,0.56252,0.86015,1.90631,1.46842,healthy
1.05328,1.07266,1.32592,0.56289,0.86115,1.90881,1.46917,healthy
1.05253,1.07191,1.32754,0.56339,0.86353,1.90593,1.46629,healthy
1.04128,1.06228,1.31417,0.56314,0.85215,1.88593,1.45117,healthy
1.03853,1.06816,1.32542,0.56389,0.85828,1.90381,1.46754,healthy
1.04866,1.06916,1.32529,0.56252,0.86228,1.90343,1.46254,healthy
1.04828,1.07241,1.32829,0.56352,0.86365,1.90331,1.46467,healthy
1.03678,1.05866,1.31254,0.56389,0.8504,1.88218,1.45042,healthy
1.04653,1.06791,1.32242,0.56252,0.8579,1.89918,1.46504,healthy
1.04841,1.06853,1.32367,0.56214,0.85928,1.90381,1.46667,healthy
1.04766,1.06978,1.32467,0.56314,0.85428,1.90393,1.46629,healthy
1.03653,1.04503,1.31442,0.56402,0.84915,1.87556,1.44779,healthy
1.02741,1.05566,1.30916,0.56464,0.84753,1.87106,1.44454,healthy
1.04216,1.06391,1.32004,0.56377,0.85853,1.89981,1.45942,healthy
1.04178,1.06478,1.32192,0.56364,0.85878,1.90256,1.46117,healthy
1.03028,1.05528,1.30979,0.56377,0.84778,1.87781,1.44604,healthy
1.02603,1.05103,1.30179,0.56302,0.85253,1.89318,1.45992,healthy
1.03928,1.06216,1.31754,0.56252,0.8559,1.89993,1.45967,healthy
1.03653,1.06478,1.32154,0.56227,0.8579,1.89731,1.45679,healthy
1.02703,1.05266,1.30566,0.56352,0.84803,1.87456,1.44079,healthy
1.02441,1.04603,1.30079,0.56339,0.8529,1.89556,1.44767,healthy
1.03541,1.06091,1.31654,0.56227,0.85478,1.88568,1.45554,healthy
1.03491,1.06078,1.31642,0.56252,0.85615,1.89831,1.45854,healthy
1.02628,1.05216,1.30841,0.56377,0.8459,1.85456,1.44004,healthy
1.02128,1.04828,1.30391,0.56264,0.8444,1.87381,1.43942,healthy
1.03228,1.05991,1.31217,0.56202,0.85428,1.89406,1.45692,healthy
1.03103,1.05853,1.31579,0.56352,0.85665,1.89406,1.45579,healthy
1.02103,1.04991,1.30466,0.56364,0.84728,1.87418,1.43879,healthy
1.01866,1.04616,1.29929,0.56339,0.84328,1.87593,1.43904,healthy
1.02741,1.05516,1.31292,0.56327,0.8534,1.89543,1.45404,healthy
1.02803,1.05616,1.31479,0.56302,0.8559,1.89356,1.45254,healthy
1.01978,1.04753,1.30116,0.56302,0.8459,1.87206,1.43829,healthy
1.01641,1.04628,1.30041,0.56302,0.84353,1.87156,1.43767,healthy
1.02616,1.05316,1.31242,0.56214,0.85153,1.89443,1.45267,healthy
1.02341,1.05441,1.31304,0.56264,0.85565,1.89731,1.45367,healthy
1.02316,1.05453,1.31429,0.56239,0.85603,1.89156,1.45104,healthy
1.00991,1.04303,1.30166,0.56427,0.8429,1.87018,1.43454,healthy
1.02178,1.05316,1.31379,0.56352,0.85128,1.88918,1.44817,healthy
1.02041,1.05191,1.31092,0.56289,0.8534,1.89268,1.45067,healthy
1.01916,1.05466,1.31479,0.56489,0.84528,1.87243,1.43754,healthy
1.00053,1.03953,1.29729,0.56414,0.84165,1.87118,1.43342,healthy
1.01853,1.04928,1.30966,0.56252,0.8504,1.88793,1.44854,healthy
1.01878,1.04891,1.30954,0.56277,0.85265,1.89493,1.44592,healthy
1.01941,1.05078,1.31092,0.56314,0.85328,1.89431,1.44817,healthy
1.00453,1.03853,1.29591,0.56352,0.84228,1.87306,1.43317,healthy
1.01253,1.04578,1.30691,0.56277,0.85053,1.88581,1.44379,healthy
1.01591,1.04816,1.30854,0.56252,0.85015,1.89293,1.44604,healthy
1.01616,1.04916,1.31054,0.56264,0.85215,1.89293,1.44879,healthy
1.00053,1.03653,1.29466,0.56264,0.8419,1.86718,1.42954,healthy
1.00828,1.04716,1.30716,0.56252,0.85028,1.88868,1.44204,healthy
1.01228,1.04816,1.31016,0.56214,0.85178,1.88793,1.44354,healthy
1.01003,1.04691,1.30804,0.56252,0.8519,1.89031,1.44379,healthy
0.99678,1.03391,1.29141,0.56302,0.84165,1.86943,1.42829,healthy
1.00616,1.04303,1.30466,0.56252,0.84978,1.88368,1.44004,healthy
1.00703,1.04453,1.30566,0.56327,0.85153,1.88506,1.44104,healthy
1.00791,1.04716,1.30916,0.56339,0.8504,1.89081,1.44129,healthy
0.99678,1.03203,1.29379,0.56327,0.84015,1.86606,1.42867,healthy
0.99341,1.03153,1.29016,0.56314,0.83578,1.88518,1.44204,healthy
1.00303,1.04116,1.30416,0.56264,0.84965,1.88743,1.44292,healthy
0.99966,1.04278,1.30454,0.56239,0.85053,1.88631,1.44017,healthy
0.99291,1.03316,1.29279,0.56277,0.83915,1.86781,1.42717,healthy
0.99103,1.02753,1.28741,0.56314,0.84378,1.87993,1.43992,healthy
1.00128,1.03928,1.30204,0.56327,0.84628,1.88631,1.44079,healthy
0.99778,1.04291,1.30541,0.56252,0.84728,1.88243,1.43754,healthy
0.98853,1.03003,1.28966,0.56402,0.83753,1.86181,1.42467,healthy
0.98778,1.02753,1.28841,0.56314,0.83628,1.86168,1.42529,healthy
0.99716,1.03978,1.30279,0.56277,0.84503,1.88381,1.43892,healthy
0.99541,1.03853,1.30141,0.56314,0.8484,1.88443,1.43954,healthy
0.99478,1.03941,1.28529,0.56314,0.8399,1.87206,1.42304,healthy
0.98128,1.02578,1.28691,0.56377,0.83703,1.85868,1.41779,healthy
0.99241,1.03691,1.30066,0.56264,0.84403,1.87818,1.43317,healthy
0.99403,1.03828,1.30229,0.56327,0.84615,1.88243,1.43692,healthy
0.98353,1.02753,1.28891,0.56402,0.8359,1.86106,1.41854,healthy
0.97765,1.02328,1.28554,0.56389,0.83465,1.85993,1.41667,healthy
0.98691,1.03341,1.29716,0.56189,0.84565,1.87781,1.43104,healthy
0.99016,1.03378,1.29766,0.56227,0.84503,1.88331,1.43492,healthy
0.99041,1.03416,1.29754,0.56239,0.8459,1.88493,1.43529,healthy
